Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
SP1,05-11-2017,Villarreal,Malaga,2,0,H,0,0,D,2017
SP1,17-11-2017,Girona,Sociedad,1,1,D,0,1,A,2017
SP1,18-11-2017,Ath Madrid,Real Madrid,0,0,D,0,0,D,2017
SP1,18-11-2017,Getafe,Alaves,4,1,H,2,0,H,2017
SP1,18-11-2017,Leganes,Barcelona,0,3,A,0,1,A,2017
SP1,18-11-2017,Sevilla,Celta,2,1,H,1,1,D,2017
SP1,19-11-2017,Ath Bilbao,Villarreal,1,1,D,0,1,A,2017
SP1,19-11-2017,Espanol,Valencia,0,2,A,0,0,D,2017
SP1,19-11-2017,Las Palmas,Levante,0,2,A,0,0,D,2017
SP1,19-11-2017,Malaga,La Coruna,3,2,H,1,1,D,2017
SP1,20-11-2017,Eibar,Betis,5,0,H,2,0,H,2017
SP1,24-11-2017,Celta,Leganes,1,0,H,1,0,H,2017
SP1,25-11-2017,Alaves,Eibar,1,2,A,0,1,A,2017
SP1,25-11-2017,Betis,Girona,2,2,D,0,1,A,2017
SP1,25-11-2017,Levante,Ath Madrid,0,5,A,0,2,A,2017
SP1,25-11-2017,Real Madrid,Malaga,3,2,H,2,1,H,2017
SP1,26-11-2017,La Coruna,Ath Bilbao,2,2,D,1,1,D,2017
SP1,26-11-2017,Sociedad,Las Palmas,2,2,D,1,1,D,2017
SP1,26-11-2017,Valencia,Barcelona,1,1,D,0,0,D,2017
SP1,26-11-2017,Villarreal,Sevilla,2,3,A,1,0,H,2017
SP1,27-11-2017,Espanol,Getafe,1,0,H,0,0,D,2017
SP1,01-12-2017,Malaga,Levante,0,0,D,0,0,D,2017
SP1,02-12-2017,Ath Bilbao,Real Madrid,0,0,D,0,0,D,2017
SP1,02-12-2017,Ath Madrid,Sociedad,2,1,H,0,1,A,2017
SP1,02-12-2017,Barcelona,Celta,2,2,D,1,1,D,2017
SP1,02-12-2017,Sevilla,La Coruna,2,0,H,1,0,H,2017
SP1,03-12-2017,Eibar,Espanol,3,1,H,2,0,H,2017
SP1,03-12-2017,Getafe,Valencia,1,0,H,0,0,D,2017
SP1,03-12-2017,Las Palmas,Betis,1,0,H,1,0,H,2017
SP1,03-12-2017,Leganes,Villarreal,3,1,H,0,0,D,2017
SP1,04-12-2017,Girona,Alaves,2,3,A,0,0,D,2017
SP1,08-12-2017,Alaves,Las Palmas,2,0,H,1,0,H,2017
SP1,09-12-2017,Getafe,Eibar,0,0,D,0,0,D,2017
SP1,09-12-2017,La Coruna,Leganes,1,0,H,1,0,H,2017
SP1,09-12-2017,Real Madrid,Sevilla,5,0,H,5,0,H,2017
SP1,09-12-2017,Valencia,Celta,2,1,H,1,0,H,2017
SP1,10-12-2017,Betis,Ath Madrid,0,1,A,0,1,A,2017
SP1,10-12-2017,Levante,Ath Bilbao,1,2,A,0,1,A,2017
SP1,10-12-2017,Sociedad,Malaga,0,2,A,0,1,A,2017
SP1,10-12-2017,Villarreal,Barcelona,0,2,A,0,0,D,2017
SP1,11-12-2017,Espanol,Girona,0,1,A,0,1,A,2017
SP1,15-12-2017,Sevilla,Levante,0,0,D,0,0,D,2017
SP1,16-12-2017,Ath Bilbao,Sociedad,0,0,D,0,0,D,2017
SP1,16-12-2017,Ath Madrid,Alaves,1,0,H,0,0,D,2017
SP1,16-12-2017,Eibar,Valencia,2,1,H,0,0,D,2017
SP1,17-12-2017,Barcelona,La Coruna,4,0,H,2,0,H,2017
SP1,17-12-2017,Celta,Villarreal,0,1,A,0,1,A,2017
SP1,17-12-2017,Girona,Getafe,1,0,H,1,0,H,2017
SP1,17-12-2017,Las Palmas,Espanol,2,2,D,0,2,A,2017
SP1,18-12-2017,Malaga,Betis,0,2,A,0,1,A,2017
SP1,19-12-2017,Levante,Leganes,0,0,D,0,0,D,2017
SP1,20-12-2017,Getafe,Las Palmas,2,0,H,2,0,H,2017
SP1,20-12-2017,Sociedad,Sevilla,3,1,H,1,1,D,2017
SP1,21-12-2017,Alaves,Malaga,1,0,H,0,0,D,2017
SP1,21-12-2017,Eibar,Girona,4,1,H,2,1,H,2017
SP1,22-12-2017,Betis,Ath Bilbao,0,2,A,0,1,A,2017
SP1,22-12-2017,Espanol,Ath Madrid,1,0,H,0,0,D,2017
SP1,23-12-2017,La Coruna,Celta,1,3,A,0,2,A,2017
SP1,23-12-2017,Real Madrid,Barcelona,0,3,A,0,0,D,2017
SP1,23-12-2017,Valencia,Villarreal,0,1,A,0,1,A,2017
SP1,06-01-2018,Ath Madrid,Getafe,2,0,H,1,0,H,2017
SP1,06-01-2018,Las Palmas,Eibar,1,2,A,1,0,H,2017
SP1,06-01-2018,Sevilla,Betis,3,5,A,2,2,D,2017
SP1,06-01-2018,Valencia,Girona,2,1,H,1,1,D,2017
SP1,07-01-2018,Ath Bilbao,Alaves,2,0,H,1,0,H,2017
SP1,07-01-2018,Barcelona,Levante,3,0,H,2,0,H,2017
SP1,07-01-2018,Celta,Real Madrid,2,2,D,1,2,A,2017
SP1,07-01-2018,Leganes,Sociedad,1,0,H,0,0,D,2017
SP1,07-01-2018,Villarreal,La Coruna,1,1,D,1,0,H,2017
SP1,08-01-2018,Malaga,Espanol,0,1,A,0,1,A,2017
SP1,12-01-2018,Getafe,Malaga,1,0,H,0,0,D,2017
SP1,13-01-2018,Eibar,Ath Madrid,0,1,A,0,1,A,2017
SP1,13-01-2018,Girona,Las Palmas,6,0,H,1,0,H,2017
SP1,13-01-2018,La Coruna,Valencia,1,2,A,0,1,A,2017
SP1,13-01-2018,Real Madrid,Villarreal,0,1,A,0,0,D,2017
SP1,14-01-2018,Alaves,Sevilla,1,0,H,0,0,D,2017
SP1,14-01-2018,Espanol,Ath Bilbao,1,1,D,1,1,D,2017
SP1,14-01-2018,Levante,Celta,0,1,A,0,1,A,2017
SP1,14-01-2018,Sociedad,Barcelona,2,4,A,2,1,H,2017
SP1,15-01-2018,Betis,Leganes,3,2,H,2,1,H,2017
SP1,19-01-2018,Getafe,Ath Bilbao,2,2,D,1,1,D,2017
SP1,20-01-2018,Ath Madrid,Girona,1,1,D,1,0,H,2017
SP1,20-01-2018,Espanol,Sevilla,0,3,A,0,2,A,2017
SP1,20-01-2018,Las Palmas,Valencia,2,1,H,1,1,D,2017
SP1,20-01-2018,Villarreal,Levante,2,1,H,1,0,H,2017
SP1,21-01-2018,Alaves,Leganes,2,2,D,0,0,D,2017
SP1,21-01-2018,Betis,Barcelona,0,5,A,0,0,D,2017
SP1,21-01-2018,Real Madrid,La Coruna,7,1,H,2,1,H,2017
SP1,21-01-2018,Sociedad,Celta,1,2,A,1,1,D,2017
SP1,22-01-2018,Eibar,Malaga,1,1,D,0,1,A,2017
SP1,26-01-2018,Ath Bilbao,Eibar,1,1,D,0,0,D,2017
SP1,27-01-2018,La Coruna,Levante,2,2,D,2,0,H,2017
SP1,27-01-2018,Malaga,Girona,0,0,D,0,0,D,2017
SP1,27-01-2018,Valencia,Real Madrid,1,4,A,0,2,A,2017
SP1,27-01-2018,Villarreal,Sociedad,4,2,H,4,1,H,2017
SP1,28-01-2018,Ath Madrid,Las Palmas,3,0,H,0,0,D,2017
SP1,28-01-2018,Barcelona,Alaves,2,1,H,0,1,A,2017
SP1,28-01-2018,Leganes,Espanol,3,2,H,1,0,H,2017
SP1,28-01-2018,Sevilla,Getafe,1,1,D,0,0,D,2017
SP1,29-01-2018,Celta,Betis,3,2,H,1,0,H,2017
SP1,02-02-2018,Sociedad,La Coruna,5,0,H,1,0,H,2017
SP1,03-02-2018,Alaves,Celta,2,1,H,2,0,H,2017
SP1,03-02-2018,Betis,Villarreal,2,1,H,1,0,H,2017
SP1,03-02-2018,Eibar,Sevilla,5,1,H,3,1,H,2017
SP1,03-02-2018,Levante,Real Madrid,2,2,D,1,1,D,2017
SP1,04-02-2018,Ath Madrid,Valencia,1,0,H,0,0,D,2017
SP1,04-02-2018,Espanol,Barcelona,1,1,D,0,0,D,2017
SP1,04-02-2018,Getafe,Leganes,0,0,D,0,0,D,2017
SP1,04-02-2018,Girona,Ath Bilbao,2,0,H,1,0,H,2017
SP1,05-02-2018,Las Palmas,Malaga,1,0,H,0,0,D,2017
SP1,09-02-2018,Ath Bilbao,Las Palmas,0,0,D,0,0,D,2017
SP1,10-02-2018,Leganes,Eibar,0,1,A,0,0,D,2017
SP1,10-02-2018,Malaga,Ath Madrid,0,1,A,0,1,A,2017
SP1,10-02-2018,Real Madrid,Sociedad,5,2,H,4,0,H,2017
SP1,10-02-2018,Villarreal,Alaves,1,2,A,0,1,A,2017
SP1,11-02-2018,Barcelona,Getafe,0,0,D,0,0,D,2017
SP1,11-02-2018,Celta,Espanol,2,2,D,1,1,D,2017
SP1,11-02-2018,Sevilla,Girona,1,0,H,0,0,D,2017
SP1,11-02-2018,Valencia,Levante,3,1,H,1,1,D,2017
SP1,12-02-2018,La Coruna,Betis,0,1,A,0,0,D,2017
SP1,16-02-2018,Girona,Leganes,3,0,H,2,0,H,2017
SP1,17-02-2018,Alaves,La Coruna,1,0,H,0,0,D,2017
SP1,17-02-2018,Eibar,Barcelona,0,2,A,0,1,A,2017
SP1,17-02-2018,Las Palmas,Sevilla,1,2,A,0,1,A,2017
SP1,17-02-2018,Malaga,Valencia,1,2,A,1,0,H,2017
SP1,18-02-2018,Ath Madrid,Ath Bilbao,2,0,H,0,0,D,2017
SP1,18-02-2018,Betis,Real Madrid,3,5,A,2,1,H,2017
SP1,18-02-2018,Espanol,Villarreal,1,1,D,0,1,A,2017
SP1,18-02-2018,Sociedad,Levante,3,0,H,2,0,H,2017
SP1,19-02-2018,Getafe,Celta,3,0,H,1,0,H,2017
SP1,21-02-2018,Leganes,Real Madrid,1,3,A,1,2,A,2017
SP1,23-02-2018,La Coruna,Espanol,0,0,D,0,0,D,2017
SP1,24-02-2018,Barcelona,Girona,6,1,H,4,1,H,2017
SP1,24-02-2018,Celta,Eibar,2,0,H,0,0,D,2017
SP1,24-02-2018,Leganes,Las Palmas,0,0,D,0,0,D,2017
SP1,24-02-2018,Real Madrid,Alaves,4,0,H,1,0,H,2017
SP1,25-02-2018,Ath Bilbao,Malaga,2,1,H,2,1,H,2017
SP1,25-02-2018,Sevilla,Ath Madrid,2,5,A,0,2,A,2017
SP1,25-02-2018,Valencia,Sociedad,2,1,H,1,0,H,2017
SP1,25-02-2018,Villarreal,Getafe,1,0,H,1,0,H,2017
SP1,26-02-2018,Levante,Betis,0,2,A,0,0,D,2017
SP1,27-02-2018,Espanol,Real Madrid,1,0,H,0,0,D,2017
SP1,27-02-2018,Girona,Celta,1,0,H,1,0,H,2017
SP1,28-02-2018,Ath Bilbao,Valencia,1,1,D,0,1,A,2017
SP1,28-02-2018,Ath Madrid,Leganes,4,0,H,2,0,H,2017
SP1,28-02-2018,Eibar,Villarreal,1,0,H,1,0,H,2017
SP1,28-02-2018,Getafe,La Coruna,3,0,H,2,0,H,2017
SP1,28-02-2018,Malaga,Sevilla,0,1,A,0,1,A,2017
SP1,01-03-2018,Alaves,Levante,1,0,H,0,0,D,2017
SP1,01-03-2018,Betis,Sociedad,0,0,D,0,0,D,2017
SP1,01-03-2018,Las Palmas,Barcelona,1,1,D,0,1,A,2017
SP1,03-03-2018,La Coruna,Eibar,1,1,D,1,1,D,2017
SP1,03-03-2018,Leganes,Malaga,2,0,H,0,0,D,2017
SP1,03-03-2018,Real Madrid,Getafe,3,1,H,2,0,H,2017
SP1,03-03-2018,Sevilla,Ath Bilbao,2,0,H,2,0,H,2017
SP1,03-03-2018,Villarreal,Girona,0,2,A,0,1,A,2017
SP1,04-03-2018,Barcelona,Ath Madrid,1,0,H,1,0,H,2017
SP1,04-03-2018,Levante,Espanol,1,1,D,0,0,D,2017
SP1,04-03-2018,Sociedad,Alaves,2,1,H,2,1,H,2017
SP1,04-03-2018,Valencia,Betis,2,0,H,1,0,H,2017
SP1,05-03-2018,Celta,Las Palmas,2,1,H,0,0,D,2017
SP1,09-03-2018,Girona,La Coruna,2,0,H,1,0,H,2017
SP1,10-03-2018,Eibar,Real Madrid,1,2,A,0,1,A,2017
SP1,10-03-2018,Getafe,Levante,0,1,A,0,0,D,2017
SP1,10-03-2018,Malaga,Barcelona,0,2,A,0,2,A,2017
SP1,10-03-2018,Sevilla,Valencia,0,2,A,0,1,A,2017
SP1,11-03-2018,Ath Bilbao,Leganes,2,0,H,2,0,H,2017
SP1,11-03-2018,Ath Madrid,Celta,3,0,H,1,0,H,2017
SP1,11-03-2018,Espanol,Sociedad,2,1,H,0,1,A,2017
SP1,11-03-2018,Las Palmas,Villarreal,0,2,A,0,0,D,2017
SP1,12-03-2018,Alaves,Betis,1,3,A,0,2,A,2017
SP1,16-03-2018,Levante,Eibar,2,1,H,1,0,H,2017
SP1,17-03-2018,Betis,Espanol,3,0,H,1,0,H,2017
SP1,17-03-2018,La Coruna,Las Palmas,1,1,D,1,1,D,2017
SP1,17-03-2018,Sociedad,Getafe,1,2,A,1,1,D,2017
SP1,17-03-2018,Valencia,Alaves,3,1,H,2,0,H,2017
SP1,18-03-2018,Barcelona,Ath Bilbao,2,0,H,2,0,H,2017
SP1,18-03-2018,Celta,Malaga,0,0,D,0,0,D,2017
SP1,18-03-2018,Leganes,Sevilla,2,1,H,1,0,H,2017
SP1,18-03-2018,Real Madrid,Girona,6,3,H,1,1,D,2017
SP1,18-03-2018,Villarreal,Ath Madrid,2,1,H,0,1,A,2017
SP1,31-03-2018,Ath Bilbao,Celta,1,1,D,0,0,D,2017
SP1,31-03-2018,Girona,Levante,1,1,D,0,0,D,2017
SP1,31-03-2018,Las Palmas,Real Madrid,0,3,A,0,2,A,2017
SP1,31-03-2018,Sevilla,Barcelona,2,2,D,1,0,H,2017
SP1,01-04-2018,Ath Madrid,La Coruna,1,0,H,1,0,H,2017
SP1,01-04-2018,Eibar,Sociedad,0,0,D,0,0,D,2017
SP1,01-04-2018,Espanol,Alaves,0,0,D,0,0,D,2017
SP1,01-04-2018,Leganes,Valencia,0,1,A,0,0,D,2017
SP1,01-04-2018,Malaga,Villarreal,1,0,H,1,0,H,2017
SP1,02-04-2018,Getafe,Betis,0,1,A,0,0,D,2017
SP1,06-04-2018,La Coruna,Malaga,3,2,H,1,1,D,2017
SP1,07-04-2018,Alaves,Getafe,2,0,H,0,0,D,2017
SP1,07-04-2018,Barcelona,Leganes,3,1,H,2,0,H,2017
SP1,07-04-2018,Betis,Eibar,2,0,H,1,0,H,2017
SP1,07-04-2018,Celta,Sevilla,4,0,H,1,0,H,2017
SP1,08-04-2018,Levante,Las Palmas,2,1,H,1,0,H,2017
SP1,08-04-2018,Real Madrid,Ath Madrid,1,1,D,0,0,D,2017
SP1,08-04-2018,Sociedad,Girona,5,0,H,2,0,H,2017
SP1,08-04-2018,Valencia,Espanol,1,0,H,1,0,H,2017
SP1,09-04-2018,Villarreal,Ath Bilbao,1,3,A,0,1,A,2017
SP1,13-04-2018,Girona,Betis,0,1,A,0,1,A,2017
SP1,14-04-2018,Ath Bilbao,La Coruna,2,3,A,0,2,A,2017
SP1,14-04-2018,Barcelona,Valencia,2,1,H,1,0,H,2017
SP1,14-04-2018,Las Palmas,Sociedad,0,1,A,0,1,A,2017
SP1,14-04-2018,Leganes,Celta,1,0,H,0,0,D,2017
SP1,14-04-2018,Sevilla,Villarreal,2,2,D,0,1,A,2017
SP1,15-04-2018,Ath Madrid,Levante,3,0,H,1,0,H,2017
SP1,15-04-2018,Eibar,Alaves,0,1,A,0,1,A,2017
SP1,15-04-2018,Getafe,Espanol,1,0,H,0,0,D,2017
SP1,15-04-2018,Malaga,Real Madrid,1,2,A,0,1,A,2017
SP1,17-04-2018,Celta,Barcelona,2,2,D,1,1,D,2017
SP1,17-04-2018,La Coruna,Sevilla,0,0,D,0,0,D,2017
SP1,17-04-2018,Villarreal,Leganes,2,1,H,1,0,H,2017
SP1,18-04-2018,Espanol,Eibar,0,1,A,0,1,A,2017
SP1,18-04-2018,Real Madrid,Ath Bilbao,1,1,D,0,1,A,2017
SP1,18-04-2018,Valencia,Getafe,1,2,A,0,1,A,2017
SP1,19-04-2018,Alaves,Girona,1,2,A,0,0,D,2017
SP1,19-04-2018,Betis,Las Palmas,1,0,H,0,0,D,2017
SP1,19-04-2018,Levante,Malaga,1,0,H,0,0,D,2017
SP1,19-04-2018,Sociedad,Ath Madrid,3,0,H,1,0,H,2017
SP1,20-04-2018,Leganes,La Coruna,0,0,D,0,0,D,2017
SP1,21-04-2018,Celta,Valencia,1,1,D,0,0,D,2017
SP1,21-04-2018,Eibar,Getafe,0,1,A,0,1,A,2017
SP1,22-04-2018,Ath Madrid,Betis,0,0,D,0,0,D,2017
SP1,22-04-2018,Girona,Espanol,0,2,A,0,1,A,2017
SP1,22-04-2018,Las Palmas,Alaves,0,4,A,0,0,D,2017
SP1,22-04-2018,Malaga,Sociedad,2,0,H,2,0,H,2017
SP1,23-04-2018,Ath Bilbao,Levante,1,3,A,1,2,A,2017
SP1,27-04-2018,Levante,Sevilla,2,1,H,1,1,D,2017
SP1,28-04-2018,Espanol,Las Palmas,1,1,D,0,1,A,2017
SP1,28-04-2018,Real Madrid,Leganes,2,1,H,2,0,H,2017
SP1,28-04-2018,Sociedad,Ath Bilbao,3,1,H,2,0,H,2017
SP1,28-04-2018,Villarreal,Celta,4,1,H,3,1,H,2017
SP1,29-04-2018,Alaves,Ath Madrid,0,1,A,0,0,D,2017
SP1,29-04-2018,Getafe,Girona,1,1,D,1,1,D,2017
SP1,29-04-2018,La Coruna,Barcelona,2,4,A,1,2,A,2017
SP1,29-04-2018,Valencia,Eibar,0,0,D,0,0,D,2017
SP1,30-04-2018,Betis,Malaga,2,1,H,1,1,D,2017
SP1,04-05-2018,Sevilla,Sociedad,1,0,H,0,0,D,2017
SP1,05-05-2018,Ath Bilbao,Betis,2,0,H,0,0,D,2017
SP1,05-05-2018,Celta,La Coruna,1,1,D,1,0,H,2017
SP1,05-05-2018,Girona,Eibar,1,4,A,0,2,A,2017
SP1,05-05-2018,Villarreal,Valencia,1,0,H,0,0,D,2017
SP1,06-05-2018,Ath Madrid,Espanol,0,2,A,0,0,D,2017
SP1,06-05-2018,Barcelona,Real Madrid,2,2,D,1,1,D,2017
SP1,06-05-2018,Las Palmas,Getafe,0,1,A,0,0,D,2017
SP1,06-05-2018,Malaga,Alaves,0,3,A,0,1,A,2017
SP1,07-05-2018,Leganes,Levante,0,3,A,0,0,D,2017
SP1,09-05-2018,Barcelona,Villarreal,5,1,H,3,0,H,2017
SP1,09-05-2018,Sevilla,Real Madrid,3,2,H,2,0,H,2017
SP1,12-05-2018,Alaves,Ath Bilbao,3,1,H,1,0,H,2017
SP1,12-05-2018,Betis,Sevilla,2,2,D,1,0,H,2017
SP1,12-05-2018,Eibar,Las Palmas,1,0,H,1,0,H,2017
SP1,12-05-2018,Getafe,Ath Madrid,0,1,A,0,1,A,2017
SP1,12-05-2018,Girona,Valencia,0,1,A,0,0,D,2017
SP1,12-05-2018,La Coruna,Villarreal,2,4,A,0,3,A,2017
SP1,12-05-2018,Real Madrid,Celta,6,0,H,3,0,H,2017
SP1,12-05-2018,Sociedad,Leganes,3,2,H,2,1,H,2017
SP1,13-05-2018,Espanol,Malaga,4,1,H,3,1,H,2017
SP1,13-05-2018,Levante,Barcelona,5,4,H,2,1,H,2017
SP1,19-05-2018,Celta,Levante,4,2,H,2,1,H,2017
SP1,19-05-2018,Las Palmas,Girona,1,2,A,1,2,A,2017
SP1,19-05-2018,Leganes,Betis,3,2,H,1,1,D,2017
SP1,19-05-2018,Malaga,Getafe,0,1,A,0,0,D,2017
SP1,19-05-2018,Sevilla,Alaves,1,0,H,1,0,H,2017
SP1,19-05-2018,Villarreal,Real Madrid,2,2,D,0,2,A,2017
SP1,20-05-2018,Ath Bilbao,Espanol,0,1,A,0,1,A,2017
SP1,20-05-2018,Ath Madrid,Eibar,2,2,D,1,1,D,2017
SP1,20-05-2018,Barcelona,Sociedad,1,0,H,0,0,D,2017
SP1,20-05-2018,Valencia,La Coruna,2,1,H,1,0,H,2017
SP1,17-08-2018,Betis,Levante,0,3,A,0,1,A,2018
SP1,17-08-2018,Girona,Valladolid,0,0,D,0,0,D,2018
SP1,18-08-2018,Barcelona,Alaves,3,0,H,0,0,D,2018
SP1,18-08-2018,Celta,Espanol,1,1,D,0,1,A,2018
SP1,18-08-2018,Villarreal,Sociedad,1,2,A,1,1,D,2018
SP1,19-08-2018,Eibar,Huesca,1,2,A,0,2,A,2018
SP1,19-08-2018,Real Madrid,Getafe,2,0,H,1,0,H,2018
SP1,19-08-2018,Vallecano,Sevilla,1,4,A,0,3,A,2018
SP1,20-08-2018,Ath Bilbao,Leganes,2,1,H,1,1,D,2018
SP1,20-08-2018,Valencia,Ath Madrid,1,1,D,0,1,A,2018
SP1,24-08-2018,Getafe,Eibar,2,0,H,1,0,H,2018
SP1,24-08-2018,Leganes,Sociedad,2,2,D,0,2,A,2018
SP1,25-08-2018,Alaves,Betis,0,0,D,0,0,D,2018
SP1,25-08-2018,Ath Madrid,Vallecano,1,0,H,0,0,D,2018
SP1,25-08-2018,Valladolid,Barcelona,0,1,A,0,0,D,2018
SP1,26-08-2018,Espanol,Valencia,2,0,H,0,0,D,2018
SP1,26-08-2018,Girona,Real Madrid,1,4,A,1,1,D,2018
SP1,26-08-2018,Sevilla,Villarreal,0,0,D,0,0,D,2018
SP1,27-08-2018,Ath Bilbao,Huesca,2,2,D,0,0,D,2018
SP1,27-08-2018,Levante,Celta,1,2,A,0,2,A,2018
SP1,31-08-2018,Eibar,Sociedad,2,1,H,1,1,D,2018
SP1,31-08-2018,Getafe,Valladolid,0,0,D,0,0,D,2018
SP1,31-08-2018,Villarreal,Girona,0,1,A,0,0,D,2018
SP1,01-09-2018,Celta,Ath Madrid,2,0,H,0,0,D,2018
SP1,01-09-2018,Real Madrid,Leganes,4,1,H,1,1,D,2018
SP1,02-09-2018,Alaves,Espanol,2,1,H,0,1,A,2018
SP1,02-09-2018,Barcelona,Huesca,8,2,H,3,2,H,2018
SP1,02-09-2018,Betis,Sevilla,1,0,H,0,0,D,2018
SP1,02-09-2018,Levante,Valencia,2,2,D,2,1,H,2018
SP1,14-09-2018,Huesca,Vallecano,0,1,A,0,1,A,2018
SP1,15-09-2018,Ath Bilbao,Real Madrid,1,1,D,1,0,H,2018
SP1,15-09-2018,Ath Madrid,Eibar,1,1,D,0,0,D,2018
SP1,15-09-2018,Sociedad,Barcelona,1,2,A,1,0,H,2018
SP1,15-09-2018,Valencia,Betis,0,0,D,0,0,D,2018
SP1,16-09-2018,Espanol,Levante,1,0,H,0,0,D,2018
SP1,16-09-2018,Leganes,Villarreal,0,1,A,0,0,D,2018
SP1,16-09-2018,Sevilla,Getafe,0,2,A,0,2,A,2018
SP1,16-09-2018,Valladolid,Alaves,0,1,A,0,0,D,2018
SP1,17-09-2018,Girona,Celta,3,2,H,2,1,H,2018
SP1,21-09-2018,Huesca,Sociedad,0,1,A,0,0,D,2018
SP1,22-09-2018,Celta,Valladolid,3,3,D,2,1,H,2018
SP1,22-09-2018,Eibar,Leganes,1,0,H,0,0,D,2018
SP1,22-09-2018,Getafe,Ath Madrid,0,2,A,0,1,A,2018
SP1,22-09-2018,Real Madrid,Espanol,1,0,H,1,0,H,2018
SP1,22-09-2018,Vallecano,Alaves,1,5,A,1,2,A,2018
SP1,23-09-2018,Barcelona,Girona,2,2,D,1,1,D,2018
SP1,23-09-2018,Betis,Ath Bilbao,2,2,D,0,2,A,2018
SP1,23-09-2018,Levante,Sevilla,2,6,A,1,4,A,2018
SP1,23-09-2018,Villarreal,Valencia,0,0,D,0,0,D,2018
SP1,25-09-2018,Ath Madrid,Huesca,3,0,H,3,0,H,2018
SP1,25-09-2018,Espanol,Eibar,1,0,H,0,0,D,2018
SP1,25-09-2018,Sociedad,Vallecano,2,2,D,1,2,A,2018
SP1,26-09-2018,Ath Bilbao,Villarreal,0,3,A,0,0,D,2018
SP1,26-09-2018,Leganes,Barcelona,2,1,H,0,1,A,2018
SP1,26-09-2018,Sevilla,Real Madrid,3,0,H,3,0,H,2018
SP1,26-09-2018,Valencia,Celta,1,1,D,1,0,H,2018
SP1,27-09-2018,Alaves,Getafe,1,1,D,0,0,D,2018
SP1,27-09-2018,Girona,Betis,0,1,A,0,0,D,2018
SP1,27-09-2018,Valladolid,Levante,2,1,H,0,0,D,2018
SP1,28-09-2018,Vallecano,Espanol,2,2,D,1,2,A,2018
SP1,29-09-2018,Barcelona,Ath Bilbao,1,1,D,0,1,A,2018
SP1,29-09-2018,Eibar,Sevilla,1,3,A,0,0,D,2018
SP1,29-09-2018,Real Madrid,Ath Madrid,0,0,D,0,0,D,2018
SP1,29-09-2018,Sociedad,Valencia,0,1,A,0,1,A,2018
SP1,30-09-2018,Betis,Leganes,1,0,H,0,0,D,2018
SP1,30-09-2018,Huesca,Girona,1,1,D,0,1,A,2018
SP1,30-09-2018,Levante,Alaves,2,1,H,2,1,H,2018
SP1,30-09-2018,Villarreal,Valladolid,0,1,A,0,0,D,2018
SP1,01-10-2018,Celta,Getafe,1,1,D,1,0,H,2018
SP1,05-10-2018,Ath Bilbao,Sociedad,1,3,A,1,1,D,2018
SP1,06-10-2018,Alaves,Real Madrid,1,0,H,0,0,D,2018
SP1,06-10-2018,Getafe,Levante,0,1,A,0,0,D,2018
SP1,06-10-2018,Girona,Eibar,2,3,A,2,2,D,2018
SP1,06-10-2018,Leganes,Vallecano,1,0,H,1,0,H,2018
SP1,07-10-2018,Ath Madrid,Betis,1,0,H,0,0,D,2018
SP1,07-10-2018,Espanol,Villarreal,3,1,H,1,1,D,2018
SP1,07-10-2018,Sevilla,Celta,2,1,H,1,0,H,2018
SP1,07-10-2018,Valencia,Barcelona,1,1,D,1,1,D,2018
SP1,07-10-2018,Valladolid,Huesca,1,0,H,1,0,H,2018
SP1,19-10-2018,Celta,Alaves,0,1,A,0,0,D,2018
SP1,20-10-2018,Barcelona,Sevilla,4,2,H,2,0,H,2018
SP1,20-10-2018,Real Madrid,Levante,1,2,A,0,2,A,2018
SP1,20-10-2018,Valencia,Leganes,1,1,D,0,0,D,2018
SP1,20-10-2018,Villarreal,Ath Madrid,1,1,D,0,0,D,2018
SP1,21-10-2018,Betis,Valladolid,0,1,A,0,1,A,2018
SP1,21-10-2018,Eibar,Ath Bilbao,1,1,D,1,1,D,2018
SP1,21-10-2018,Huesca,Espanol,0,2,A,0,1,A,2018
SP1,21-10-2018,Vallecano,Getafe,1,2,A,0,0,D,2018
SP1,22-10-2018,Sociedad,Girona,0,0,D,0,0,D,2018
SP1,24-10-2018,Vallecano,Ath Bilbao,1,1,D,1,0,H,2018
SP1,26-10-2018,Valladolid,Espanol,1,1,D,0,1,A,2018
SP1,27-10-2018,Ath Bilbao,Valencia,0,0,D,0,0,D,2018
SP1,27-10-2018,Ath Madrid,Sociedad,2,0,H,1,0,H,2018
SP1,27-10-2018,Celta,Eibar,4,0,H,2,0,H,2018
SP1,27-10-2018,Girona,Vallecano,2,1,H,2,0,H,2018
SP1,27-10-2018,Levante,Leganes,2,0,H,1,0,H,2018
SP1,28-10-2018,Alaves,Villarreal,2,1,H,0,1,A,2018
SP1,28-10-2018,Barcelona,Real Madrid,5,1,H,2,0,H,2018
SP1,28-10-2018,Getafe,Betis,2,0,H,0,0,D,2018
SP1,28-10-2018,Sevilla,Huesca,2,1,H,0,0,D,2018
SP1,03-11-2018,Leganes,Ath Madrid,1,1,D,0,0,D,2018
SP1,03-11-2018,Real Madrid,Valladolid,2,0,H,0,0,D,2018
SP1,03-11-2018,Valencia,Girona,0,1,A,0,0,D,2018
SP1,03-11-2018,Vallecano,Barcelona,2,3,A,1,1,D,2018
